Submission Date,Username,Level,Team,Total XP,Your XP Screenshot:,Collector Badge,Your Collector Badge Screenshot:,Jogger Badge,Your Jogger Badge Screenshot:,No Label,IP,Submission ID,Edit Link
2017-05-20 14:04:24,Krys82105d,30,Mystic,131953,[Screenshot_2017-05-20-14-01-23.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/278364cScreenshot_2017-05-20-14-01-23.png,3873,[Screenshot_2017-05-20-14-01-30.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2780e9cScreenshot_2017-05-20-14-01-30.png,663.7,[Screenshot_2017-05-20-14-01-41.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/275cfe9Screenshot_2017-05-20-14-01-41.png,,184.151.246.65,3711126645667079313,Edit Submission
2017-05-20 14:04:27,GarethMzi,32,Valor,3426742,[IMG_9982.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2ad29c5IMG_9982.PNG,3792,[IMG_9983.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2ae0af6IMG_9983.PNG,2326.7,[IMG_9984.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2adeef8IMG_9984.PNG,,184.151.246.85,3711126675864164042,Edit Submission
2017-05-20 14:04:30,Cormorant101,33,Instinct,769404,[Screenshot_20170520-140044.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2dad21bScreenshot_20170520-140044.png,9674,[Screenshot_20170520-140103.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2d947d6Screenshot_20170520-140103.png,896,[Screenshot_20170520-140115.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2d8366aScreenshot_20170520-140115.png,,142.169.78.243,3711126703423820686,Edit Submission
2017-05-20 14:04:39,Tentafuel,37,Valor,9928793,[Screenshot_20170520-140022.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/36228d4Screenshot_20170520-140022.png,16950,[Screenshot_20170520-140034.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3636baaScreenshot_20170520-140034.png,1147,[Screenshot_20170520-135931.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/362f797Screenshot_20170520-135931.png,,184.151.246.158,3711126798511675371,Edit Submission
2017-05-20 14:04:42,Shouganai,34,Mystic,5056166,[Screenshot_20170520-140014.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/123a5c1Screenshot_20170520-140014.png,11422,[Screenshot_20170520-140040.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/182ea61Screenshot_20170520-140040.png,1241.9,[Screenshot_20170520-140031.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2edddbcScreenshot_20170520-140031.png,,24.114.81.202,3711126822024899652,Edit Submission
2017-05-20 14:05:11,Soonet,32,Mystic,195880,[IMG_0696.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5269d9eIMG_0696.PNG,6712,[IMG_0697.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4c5859fIMG_0697.PNG,954.3,[IMG_0698.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4608f2cIMG_0698.PNG,,24.114.98.29,3711127119285857550,Edit Submission
2017-05-20 14:06:14,Gladgi,32,Valor,43867,[IMG_3525.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/58f3e0aIMG_3525.PNG,6578,[IMG_3527.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/94c4db2IMG_3527.PNG,613.7,[IMG_3526.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/93720f8IMG_3526.PNG,,24.114.94.32,3711127742349064031,Edit Submission
2017-05-20 14:06:14,WingZero,40,Mystic,27371836,[IMG_3355.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5fceaeaIMG_3355.PNG,51685,[IMG_3356.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/7b2180fIMG_3356.PNG,2223.9,[IMG_3357.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/94d4d2fIMG_3357.PNG,,24.114.87.83,3711127743872897043,Edit Submission
2017-05-20 14:06:37,Wileyolcoyote,27,Valor,243685,[Screenshot_20170520-140228.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/ac61784Screenshot_20170520-140228.png,3414,[Screenshot_20170520-140240.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/ac917c0Screenshot_20170520-140240.png,248.1,[Screenshot_20170520-140254.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a6a6cebScreenshot_20170520-140254.png,,24.114.111.112,3711127972115142093,Edit Submission
2017-05-20 14:06:54,Exdeath86,35,Mystic,7296995,[tmp_21837-Screenshot_2017-05-20-14-03-23449567311.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/bdd80d2tmp_21837-Screenshot_2017-05-20-14-03-23449567311.png,17158,[tmp_21837-Screenshot_2017-05-20-14-03-28811058222.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/bdc12cftmp_21837-Screenshot_2017-05-20-14-03-28811058222.png,1528.6,[tmp_21837-Screenshot_2017-05-20-14-03-33460959069.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/bddc94ftmp_21837-Screenshot_2017-05-20-14-03-33460959069.png,,204.48.92.180,3711128140812737447,Edit Submission
2017-05-20 14:07:06,Frankiehokage,33,Valor,653778,[Capture+_2017-05-20-14-04-28.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/9813f64Capture%2B_2017-05-20-14-04-28.png,11310,[Capture+_2017-05-20-14-04-50.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/aa75879Capture%2B_2017-05-20-14-04-50.png,1227.7,[Capture+_2017-05-20-14-04-41.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c7a2529Capture%2B_2017-05-20-14-04-41.png,,142.169.78.170,3711128260712014474,Edit Submission
2017-05-20 14:07:07,SimplyMoxie,40,Mystic,50911303,[IMG_0145.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/ca22b55IMG_0145.PNG,88558,[IMG_0146.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/ca27cabIMG_0146.PNG,3695.7,[IMG_0147.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/ca1f369IMG_0147.PNG,,204.48.92.171,3711128271713647751,Edit Submission
2017-05-20 14:07:12,Graf3nb3rg,40,Instinct,27010899,[IMG_4251.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c737da5IMG_4251.PNG,0,,0,,,184.151.246.174,3711128324716007626,Edit Submission
2017-05-20 14:08:53,Tp0t,39,Instinct,565830,[IMG_1486.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f92f4d3IMG_1486.PNG,28018,[IMG_1489.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f6b5c46IMG_1489.PNG,1469.3,[IMG_1490.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2782b20IMG_1490.PNG,,184.151.246.105,3711129335013325434,Edit Submission
2017-05-20 14:09:24,Gondarthegr8,33,Instinct,667367,[Screenshot_2017-05-20-14-07-01.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/524ec09Screenshot_2017-05-20-14-07-01.png,10785,[Screenshot_2017-05-20-14-07-15.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/51ebd33Screenshot_2017-05-20-14-07-15.png,773.1,[Screenshot_2017-05-20-14-07-27.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5142926Screenshot_2017-05-20-14-07-27.png,,72.143.208.254,3711129634522592527,Edit Submission
2017-05-20 14:09:48,DarkPenndragon,29,Instinct,1708319,[Screenshot_2017-05-20-14-08-14.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6abd221Screenshot_2017-05-20-14-08-14.png,5007,[Screenshot_2017-05-20-14-08-06.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6a84827Screenshot_2017-05-20-14-08-06.png,669.4,[Screenshot_2017-05-20-14-07-58.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6a614a9Screenshot_2017-05-20-14-07-58.png,,184.151.246.172,3711129872717950462,Edit Submission
2017-05-20 13:58:21,Nadfrenchy,36,Mystic,892223,[Screenshot_2017-05-20-13-56-18.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/df82339Screenshot_2017-05-20-13-56-18.png,18099,[Screenshot_2017-05-20-13-56-28.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f4a3c9bScreenshot_2017-05-20-13-56-28.png,1778.2,[Screenshot_2017-05-20-13-56-23.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/01c0fcfScreenshot_2017-05-20-13-56-23.png,,204.48.92.180,3711131410818288292,Edit Submission
2017-05-20 14:12:57,Misvrsbdhd,25,Valor,31500,[Screenshot_20170520-140540.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/951b391Screenshot_20170520-140540.png,1981,[Screenshot_20170520-140626.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d954653Screenshot_20170520-140626.png,324.3,[Screenshot_20170520-140718.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/15e8fdfScreenshot_20170520-140718.png,,199.119.233.205,3711131775027403881,Edit Submission
2017-05-20 14:13:20,UrssisWRONG2,36,Valor,7989002,[Screenshot_20170520-115004.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5bec528Screenshot_20170520-115004.png,17714,[Screenshot_20170520-120516.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5ba2a04Screenshot_20170520-120516.png,1802,[Screenshot_20170520-120521.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5bea57cScreenshot_20170520-120521.png,,204.48.95.233,3711132003322960016,Edit Submission
2017-05-20 14:13:25,Sammylee26,34,Instinct,622014,[Screenshot_20170520-141139.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/446e95cScreenshot_20170520-141139.png,10802,[Screenshot_20170520-141145.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4445e25Screenshot_20170520-141145.png,780.4,[Screenshot_20170520-141151.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4422743Screenshot_20170520-141151.png,,184.151.114.94,3711132054947988302,Edit Submission
2017-05-20 14:17:50,Fleshcrawler,34,Mystic,582068,[IMG_2893.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4c9e3b0IMG_2893.PNG,11.72,[IMG_2895.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/1bbb1a4IMG_2895.PNG,1126,[IMG_2894.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4d665c0IMG_2894.PNG,,24.114.97.58,3711134708578764515,Edit Submission
2017-05-20 14:17:53,P0keM0ther,27,Instinct,66846,[Screenshot_2017-05-20-14-07-24.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/0ca3eb8Screenshot_2017-05-20-14-07-24.png,2948,[Screenshot_2017-05-20-14-07-48.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/40e8660Screenshot_2017-05-20-14-07-48.png,256.1,[Screenshot_2017-05-20-14-07-38.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3c90ed6Screenshot_2017-05-20-14-07-38.png,,24.114.90.179,3711134729712558931,Edit Submission
2017-05-20 14:20:18,Urssis,36,Valor,8031642,[Screenshot_20170520-141536.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e1ce9aaScreenshot_20170520-141536.png,17888,[Screenshot_20170520-141552.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e1ed38bScreenshot_20170520-141552.png,1807,[Screenshot_20170520-141544.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e1b0f8cScreenshot_20170520-141544.png,,204.48.95.233,3711136183324340476,Edit Submission
